Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1536, epochs=50, eval=False, exp_name='emb_1536', k=20, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=1024, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train 0, loss: 2.838880, train acc: 0.414699, train avg acc: 0.241732
Train 19, loss: 1.603398, train acc: 0.895867, train avg acc: 0.837880
Test 19, loss: 1.561159, test acc: 0.890194, test avg acc: 0.818110
Train 20, loss: 1.603941, train acc: 0.892814, train avg acc: 0.830654
Test 20, loss: 1.542325, test acc: 0.896272, test avg acc: 0.846831
Train 21, loss: 1.591824, train acc: 0.898412, train avg acc: 0.840635
Test 21, loss: 1.554239, test acc: 0.894652, test avg acc: 0.830215
Train 22, loss: 1.576333, train acc: 0.903807, train avg acc: 0.848764
Test 22, loss: 1.541335, test acc: 0.886143, test avg acc: 0.835948
Train 23, loss: 1.566107, train acc: 0.908286, train avg acc: 0.856284
Test 23, loss: 1.530864, test acc: 0.901135, test avg acc: 0.842913
Train 24, loss: 1.560895, train acc: 0.910220, train avg acc: 0.857194
Test 24, loss: 1.533422, test acc: 0.901540, test avg acc: 0.858901
Train 25, loss: 1.553571, train acc: 0.909914, train avg acc: 0.859556
Test 25, loss: 1.571408, test acc: 0.878039, test avg acc: 0.850628
Train 26, loss: 1.545003, train acc: 0.918160, train avg acc: 0.873613
Test 26, loss: 1.508198, test acc: 0.912885, test avg acc: 0.871291
Train 27, loss: 1.533241, train acc: 0.919178, train avg acc: 0.875912
Test 27, loss: 1.520380, test acc: 0.898298, test avg acc: 0.859052
Train 28, loss: 1.526013, train acc: 0.922435, train avg acc: 0.878062
Test 28, loss: 1.507183, test acc: 0.910049, test avg acc: 0.866913
Train 29, loss: 1.516159, train acc: 0.924878, train avg acc: 0.883596
Test 29, loss: 1.499630, test acc: 0.913290, test avg acc: 0.879331
Train 30, loss: 1.511520, train acc: 0.929153, train avg acc: 0.889062
Test 30, loss: 1.496907, test acc: 0.910859, test avg acc: 0.881093
Train 31, loss: 1.507750, train acc: 0.931291, train avg acc: 0.890236
Test 31, loss: 1.477358, test acc: 0.917342, test avg acc: 0.884913
Train 32, loss: 1.492927, train acc: 0.938416, train avg acc: 0.901074
Test 32, loss: 1.478391, test acc: 0.917342, test avg acc: 0.893087
Train 33, loss: 1.487128, train acc: 0.938111, train avg acc: 0.902024
Test 33, loss: 1.483014, test acc: 0.918152, test avg acc: 0.891448
Train 34, loss: 1.479314, train acc: 0.943811, train avg acc: 0.909680
Test 34, loss: 1.479999, test acc: 0.911264, test avg acc: 0.874884
Train 35, loss: 1.476991, train acc: 0.940350, train avg acc: 0.904340
Test 35, loss: 1.481188, test acc: 0.910049, test avg acc: 0.875709
Train 36, loss: 1.468726, train acc: 0.943302, train avg acc: 0.909034
Test 36, loss: 1.460301, test acc: 0.923825, test avg acc: 0.895785
Train 37, loss: 1.466687, train acc: 0.947781, train avg acc: 0.919531
Test 37, loss: 1.468609, test acc: 0.916532, test avg acc: 0.877413
Train 38, loss: 1.457267, train acc: 0.951649, train avg acc: 0.925095
Test 38, loss: 1.463136, test acc: 0.915721, test avg acc: 0.889663
Train 39, loss: 1.454331, train acc: 0.953481, train avg acc: 0.925379
Test 39, loss: 1.453413, test acc: 0.926256, test avg acc: 0.886366
Train 40, loss: 1.449050, train acc: 0.956128, train avg acc: 0.928907
Test 40, loss: 1.459371, test acc: 0.918152, test avg acc: 0.881453
Train 41, loss: 1.446510, train acc: 0.953888, train avg acc: 0.927926
Test 41, loss: 1.457831, test acc: 0.919773, test avg acc: 0.882244
Train 42, loss: 1.448754, train acc: 0.953481, train avg acc: 0.926623
Test 42, loss: 1.455418, test acc: 0.925041, test avg acc: 0.891738
Train 43, loss: 1.439166, train acc: 0.957553, train avg acc: 0.932788
Test 43, loss: 1.459891, test acc: 0.917747, test avg acc: 0.884000
Train 44, loss: 1.437426, train acc: 0.959385, train avg acc: 0.934717
Test 44, loss: 1.452444, test acc: 0.921394, test avg acc: 0.889331
Train 45, loss: 1.433185, train acc: 0.959182, train avg acc: 0.934203
Test 45, loss: 1.452800, test acc: 0.919368, test avg acc: 0.887203
Train 46, loss: 1.428203, train acc: 0.962337, train avg acc: 0.940733
Test 46, loss: 1.454648, test acc: 0.920989, test avg acc: 0.891122
Train 47, loss: 1.431798, train acc: 0.960607, train avg acc: 0.939927
Test 47, loss: 1.451482, test acc: 0.926661, test avg acc: 0.898703
Train 48, loss: 1.428872, train acc: 0.962134, train avg acc: 0.942671
Test 48, loss: 1.454204, test acc: 0.923825, test avg acc: 0.894994
Train 49, loss: 1.428025, train acc: 0.960708, train avg acc: 0.937912
Test 49, loss: 1.453784, test acc: 0.922204, test avg acc: 0.886744
Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=True, exp_name='emb_1536', k=20, lr=0.001, model='dgcnn', model_path='checkpoints/emb_1536/models/model.t7', momentum=0.9, no_cuda=False, num_points=1024, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Namespace(aggregation='max', angle=0, batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1536, epochs=250, eval=True, exp_name='emb_1536', grid_samp=False, k=20, lr=0.001, model='dgcnn', model_path='checkpoints/emb_1536/models/model.t7', momentum=0.9, no_cuda=False, num_points=1024, seed=1, sigma=0, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Test :: test acc: 0.926661, test avg acc: 0.898703
