Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=50, eval=False, exp_name='emb_1024', k=20, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=1024, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train 0, loss: 2.822703, train acc: 0.419483, train avg acc: 0.242566
Train 14, loss: 1.664005, train acc: 0.866551, train avg acc: 0.792853
Test 14, loss: 1.588712, test acc: 0.881280, test avg acc: 0.819669
Train 15, loss: 1.651221, train acc: 0.876425, train avg acc: 0.803490
Test 15, loss: 1.564108, test acc: 0.892626, test avg acc: 0.833727
Train 16, loss: 1.632700, train acc: 0.882838, train avg acc: 0.813284
Test 16, loss: 1.568425, test acc: 0.887763, test avg acc: 0.830471
Train 17, loss: 1.625942, train acc: 0.884568, train avg acc: 0.819862
Test 17, loss: 1.543101, test acc: 0.896677, test avg acc: 0.830715
Train 18, loss: 1.618714, train acc: 0.885179, train avg acc: 0.823412
Test 18, loss: 1.543965, test acc: 0.895057, test avg acc: 0.831674
Train 19, loss: 1.611964, train acc: 0.887317, train avg acc: 0.824114
Test 19, loss: 1.571830, test acc: 0.897893, test avg acc: 0.849878
Train 20, loss: 1.600230, train acc: 0.895460, train avg acc: 0.835899
Test 20, loss: 1.556021, test acc: 0.891410, test avg acc: 0.840227
Train 21, loss: 1.582764, train acc: 0.902586, train avg acc: 0.848397
Test 21, loss: 1.546882, test acc: 0.888979, test avg acc: 0.836459
Train 22, loss: 1.582012, train acc: 0.899430, train avg acc: 0.840927
Test 22, loss: 1.527213, test acc: 0.900324, test avg acc: 0.853291
Train 23, loss: 1.572254, train acc: 0.908693, train avg acc: 0.854399
Test 23, loss: 1.535815, test acc: 0.901135, test avg acc: 0.852628
Train 24, loss: 1.562545, train acc: 0.908897, train avg acc: 0.859465
Test 24, loss: 1.525968, test acc: 0.900729, test avg acc: 0.847727
Train 25, loss: 1.553595, train acc: 0.912459, train avg acc: 0.862953
Test 25, loss: 1.516525, test acc: 0.901540, test avg acc: 0.850378
Train 26, loss: 1.547000, train acc: 0.913274, train avg acc: 0.865366
Test 26, loss: 1.504025, test acc: 0.912480, test avg acc: 0.872488
Train 27, loss: 1.540309, train acc: 0.919381, train avg acc: 0.875611
Test 27, loss: 1.499328, test acc: 0.912075, test avg acc: 0.863006
Train 28, loss: 1.530839, train acc: 0.920908, train avg acc: 0.875316
Test 28, loss: 1.495952, test acc: 0.909643, test avg acc: 0.857244
Train 29, loss: 1.526958, train acc: 0.919381, train avg acc: 0.876776
Test 29, loss: 1.504677, test acc: 0.905592, test avg acc: 0.868424
Train 30, loss: 1.520977, train acc: 0.925387, train avg acc: 0.882116
Test 30, loss: 1.490566, test acc: 0.908833, test avg acc: 0.856953
Train 31, loss: 1.506532, train acc: 0.930578, train avg acc: 0.892255
Test 31, loss: 1.500898, test acc: 0.899514, test avg acc: 0.868506
Train 32, loss: 1.500257, train acc: 0.932818, train avg acc: 0.894530
Test 32, loss: 1.502885, test acc: 0.894652, test avg acc: 0.855593
Train 33, loss: 1.495499, train acc: 0.935261, train avg acc: 0.895979
Test 33, loss: 1.470604, test acc: 0.915721, test avg acc: 0.873122
Train 34, loss: 1.485948, train acc: 0.940757, train avg acc: 0.908303
Test 34, loss: 1.479992, test acc: 0.914506, test avg acc: 0.881837
Train 35, loss: 1.478030, train acc: 0.941877, train avg acc: 0.908235
Test 35, loss: 1.473504, test acc: 0.914100, test avg acc: 0.878453
Train 36, loss: 1.473023, train acc: 0.943709, train avg acc: 0.911857
Test 36, loss: 1.466063, test acc: 0.915316, test avg acc: 0.874541
Train 37, loss: 1.469123, train acc: 0.946356, train avg acc: 0.918334
Test 37, loss: 1.469555, test acc: 0.915721, test avg acc: 0.881337
Train 38, loss: 1.462127, train acc: 0.946661, train avg acc: 0.915534
Test 38, loss: 1.466199, test acc: 0.915721, test avg acc: 0.872459
Train 39, loss: 1.460188, train acc: 0.948392, train avg acc: 0.918452
Test 39, loss: 1.456730, test acc: 0.921394, test avg acc: 0.882331
Train 40, loss: 1.454508, train acc: 0.950326, train avg acc: 0.923219
Test 40, loss: 1.458212, test acc: 0.913695, test avg acc: 0.874459
Train 41, loss: 1.450315, train acc: 0.954092, train avg acc: 0.928634
Test 41, loss: 1.464202, test acc: 0.918152, test avg acc: 0.884041
Train 42, loss: 1.450294, train acc: 0.950835, train avg acc: 0.923945
Test 42, loss: 1.455270, test acc: 0.917342, test avg acc: 0.881628
Train 43, loss: 1.445504, train acc: 0.955314, train avg acc: 0.930487
Test 43, loss: 1.458516, test acc: 0.919368, test avg acc: 0.881703
Train 44, loss: 1.445448, train acc: 0.955415, train avg acc: 0.931531
Test 44, loss: 1.454160, test acc: 0.920583, test avg acc: 0.886576
Train 45, loss: 1.441357, train acc: 0.958367, train avg acc: 0.936430
Test 45, loss: 1.455909, test acc: 0.917342, test avg acc: 0.885372
Train 46, loss: 1.438194, train acc: 0.956739, train avg acc: 0.932549
Test 46, loss: 1.452966, test acc: 0.920583, test avg acc: 0.887331
Train 47, loss: 1.438666, train acc: 0.958876, train avg acc: 0.936091
Test 47, loss: 1.455581, test acc: 0.920178, test avg acc: 0.886372
Train 48, loss: 1.436503, train acc: 0.958876, train avg acc: 0.933871
Test 48, loss: 1.451775, test acc: 0.917342, test avg acc: 0.882413
Train 49, loss: 1.440405, train acc: 0.958469, train avg acc: 0.935083
Test 49, loss: 1.456323, test acc: 0.916532, test avg acc: 0.882244
Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=True, exp_name='emb_1024', k=20, lr=0.001, model='dgcnn', model_path='checkpoints/emb_1024/models/model.t7', momentum=0.9, no_cuda=False, num_points=1024, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Test :: test acc: 0.921394, test avg acc: 0.882331
Namespace(aggregation='max', angle=0, batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=True, exp_name='emb_1024', grid_samp=False, k=20, lr=0.001, model='dgcnn', model_path='checkpoints/emb_1024/models/model.t7', momentum=0.9, no_cuda=False, num_points=1024, seed=1, sigma=0, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Test :: test acc: 0.921394, test avg acc: 0.882331
