Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=50, eval=False, exp_name='K5_sum', k=5, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=1024, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train 0, loss: 2.871075, train acc: 0.399226, train avg acc: 0.226284
Train 14, loss: 1.950842, train acc: 0.740941, train avg acc: 0.609619
Test 14, loss: 1.820691, test acc: 0.788088, test avg acc: 0.684308
Train 15, loss: 1.945767, train acc: 0.742366, train avg acc: 0.606255
Test 15, loss: 1.835386, test acc: 0.808752, test avg acc: 0.718244
Train 16, loss: 1.925860, train acc: 0.749186, train avg acc: 0.620949
Test 16, loss: 1.808148, test acc: 0.782415, test avg acc: 0.688680
Train 17, loss: 1.906451, train acc: 0.757634, train avg acc: 0.628007
Test 17, loss: 1.771394, test acc: 0.810778, test avg acc: 0.706401
Train 18, loss: 1.899559, train acc: 0.757940, train avg acc: 0.630569
Test 18, loss: 1.751659, test acc: 0.818476, test avg acc: 0.705459
Train 19, loss: 1.880458, train acc: 0.773208, train avg acc: 0.647888
Test 19, loss: 1.688748, test acc: 0.843598, test avg acc: 0.757860
Train 20, loss: 1.879949, train acc: 0.770969, train avg acc: 0.651320
Test 20, loss: 1.700805, test acc: 0.840357, test avg acc: 0.747471
Train 21, loss: 1.853722, train acc: 0.781046, train avg acc: 0.665136
Test 21, loss: 1.790658, test acc: 0.799028, test avg acc: 0.697180
Train 22, loss: 1.852994, train acc: 0.780232, train avg acc: 0.664966
Test 22, loss: 1.693788, test acc: 0.832253, test avg acc: 0.722134
Train 23, loss: 1.841310, train acc: 0.782980, train avg acc: 0.662580
Test 23, loss: 1.726577, test acc: 0.811183, test avg acc: 0.725465
Train 24, loss: 1.824922, train acc: 0.796213, train avg acc: 0.684207
Test 24, loss: 1.726779, test acc: 0.818882, test avg acc: 0.721076
Train 25, loss: 1.820459, train acc: 0.796315, train avg acc: 0.686595
Test 25, loss: 1.647209, test acc: 0.869125, test avg acc: 0.802267
Train 26, loss: 1.805030, train acc: 0.805375, train avg acc: 0.699164
Test 26, loss: 1.675404, test acc: 0.855348, test avg acc: 0.768645
Train 27, loss: 1.799893, train acc: 0.803950, train avg acc: 0.694795
Test 27, loss: 1.711239, test acc: 0.825365, test avg acc: 0.751587
Train 28, loss: 1.787138, train acc: 0.809650, train avg acc: 0.700327
Test 28, loss: 1.669204, test acc: 0.848055, test avg acc: 0.772395
Train 29, loss: 1.777625, train acc: 0.815350, train avg acc: 0.713455
Test 29, loss: 1.633605, test acc: 0.866288, test avg acc: 0.799808
Train 30, loss: 1.758881, train acc: 0.823799, train avg acc: 0.723648
Test 30, loss: 1.616179, test acc: 0.867909, test avg acc: 0.779262
Train 31, loss: 1.745821, train acc: 0.830110, train avg acc: 0.736053
Test 31, loss: 1.634505, test acc: 0.858590, test avg acc: 0.789703
Train 32, loss: 1.738340, train acc: 0.830721, train avg acc: 0.734693
Test 32, loss: 1.609492, test acc: 0.865478, test avg acc: 0.792395
Train 33, loss: 1.734188, train acc: 0.828176, train avg acc: 0.731554
Test 33, loss: 1.591405, test acc: 0.883712, test avg acc: 0.798971
Train 34, loss: 1.722680, train acc: 0.836523, train avg acc: 0.741619
Test 34, loss: 1.605372, test acc: 0.869530, test avg acc: 0.799994
Train 35, loss: 1.717468, train acc: 0.839373, train avg acc: 0.745758
Test 35, loss: 1.594487, test acc: 0.879254, test avg acc: 0.814808
Train 36, loss: 1.712117, train acc: 0.843445, train avg acc: 0.755555
Test 36, loss: 1.579004, test acc: 0.888574, test avg acc: 0.821715
Train 37, loss: 1.697916, train acc: 0.851181, train avg acc: 0.764574
Test 37, loss: 1.569057, test acc: 0.883306, test avg acc: 0.810221
Train 38, loss: 1.690142, train acc: 0.851792, train avg acc: 0.768141
Test 38, loss: 1.567225, test acc: 0.885737, test avg acc: 0.813680
Train 39, loss: 1.686971, train acc: 0.852708, train avg acc: 0.770496
Test 39, loss: 1.568317, test acc: 0.887358, test avg acc: 0.819378
Train 40, loss: 1.673292, train acc: 0.860749, train avg acc: 0.782369
Test 40, loss: 1.555747, test acc: 0.892626, test avg acc: 0.816087
Train 41, loss: 1.674130, train acc: 0.858815, train avg acc: 0.774916
Test 41, loss: 1.556843, test acc: 0.893031, test avg acc: 0.834302
Train 42, loss: 1.671711, train acc: 0.862174, train avg acc: 0.782140
Test 42, loss: 1.553486, test acc: 0.893031, test avg acc: 0.831174
Train 43, loss: 1.667433, train acc: 0.863396, train avg acc: 0.780688
Test 43, loss: 1.552337, test acc: 0.899109, test avg acc: 0.838093
Train 44, loss: 1.658884, train acc: 0.868689, train avg acc: 0.794108
Test 44, loss: 1.549949, test acc: 0.896677, test avg acc: 0.828547
Train 45, loss: 1.652879, train acc: 0.870521, train avg acc: 0.798155
Test 45, loss: 1.546466, test acc: 0.895057, test avg acc: 0.825587
Train 46, loss: 1.650320, train acc: 0.875305, train avg acc: 0.800216
Test 46, loss: 1.546829, test acc: 0.897893, test avg acc: 0.829459
Train 47, loss: 1.648891, train acc: 0.872761, train avg acc: 0.801430
Test 47, loss: 1.545944, test acc: 0.897083, test avg acc: 0.836715
Train 48, loss: 1.650788, train acc: 0.867060, train avg acc: 0.786453
Test 48, loss: 1.545686, test acc: 0.897488, test avg acc: 0.832128
Train 49, loss: 1.651967, train acc: 0.869809, train avg acc: 0.797366
Test 49, loss: 1.545891, test acc: 0.896272, test avg acc: 0.831378
Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=True, exp_name='K5_sum', k=20, lr=0.001, model='dgcnn', model_path='checkpoints/K5_sum/models/model.t7', momentum=0.9, no_cuda=False, num_points=1024, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Test :: test acc: 0.070097, test avg acc: 0.056384
Namespace(aggregation='sum', angle=0, batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=True, exp_name='K5_sum', grid_samp=False, k=5, lr=0.001, model='dgcnn', model_path='checkpoints/K5_sum/models/model.t7', momentum=0.9, no_cuda=False, num_points=1024, seed=1, sigma=0, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Test :: test acc: 0.899109, test avg acc: 0.838093
