Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=50, eval=False, exp_name='K30_sum', k=30, lr=0.001, model='dgcnn', model_path='', momentum=0.9, no_cuda=False, num_points=1024, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Train 0, loss: 2.803074, train acc: 0.421926, train avg acc: 0.250016
Test 33, loss: 1.508683, test acc: 0.914911, test avg acc: 0.857913
Train 34, loss: 1.556611, train acc: 0.910322, train avg acc: 0.862693
Test 34, loss: 1.515312, test acc: 0.901135, test avg acc: 0.853674
Train 35, loss: 1.545400, train acc: 0.917040, train avg acc: 0.871425
Test 35, loss: 1.507998, test acc: 0.909238, test avg acc: 0.862703
Train 36, loss: 1.545995, train acc: 0.917040, train avg acc: 0.873875
Test 36, loss: 1.497127, test acc: 0.911669, test avg acc: 0.859372
Train 37, loss: 1.538902, train acc: 0.922638, train avg acc: 0.881424
Test 37, loss: 1.494127, test acc: 0.915316, test avg acc: 0.861453
Train 38, loss: 1.527773, train acc: 0.923351, train avg acc: 0.878330
Test 38, loss: 1.488893, test acc: 0.911264, test avg acc: 0.862919
Train 39, loss: 1.527754, train acc: 0.925794, train avg acc: 0.884858
Test 39, loss: 1.488148, test acc: 0.911669, test avg acc: 0.866965
Train 40, loss: 1.519153, train acc: 0.928848, train avg acc: 0.889079
Test 40, loss: 1.485590, test acc: 0.916937, test avg acc: 0.867413
Train 41, loss: 1.516356, train acc: 0.928746, train avg acc: 0.886920
Test 41, loss: 1.484148, test acc: 0.912075, test avg acc: 0.865256
Train 42, loss: 1.510443, train acc: 0.930578, train avg acc: 0.891190
Test 42, loss: 1.480978, test acc: 0.914506, test avg acc: 0.866791
Train 43, loss: 1.508876, train acc: 0.930884, train avg acc: 0.890206
Test 43, loss: 1.479733, test acc: 0.916937, test avg acc: 0.868413
Train 44, loss: 1.504004, train acc: 0.933021, train avg acc: 0.897052
Test 44, loss: 1.477026, test acc: 0.918963, test avg acc: 0.872738
Train 45, loss: 1.499901, train acc: 0.939129, train avg acc: 0.905918
Test 45, loss: 1.478025, test acc: 0.917342, test avg acc: 0.872703
Train 46, loss: 1.494754, train acc: 0.938314, train avg acc: 0.901752
Test 46, loss: 1.474490, test acc: 0.916126, test avg acc: 0.869703
Train 47, loss: 1.499365, train acc: 0.935566, train avg acc: 0.899610
Test 47, loss: 1.477697, test acc: 0.915721, test avg acc: 0.870663
Train 48, loss: 1.496169, train acc: 0.939434, train avg acc: 0.905623
Test 48, loss: 1.474016, test acc: 0.916937, test avg acc: 0.870285
Train 49, loss: 1.497300, train acc: 0.936686, train avg acc: 0.900216
Test 49, loss: 1.478701, test acc: 0.916126, test avg acc: 0.870076
Namespace(batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=True, exp_name='K30_sum', k=20, lr=0.001, model='dgcnn', model_path='checkpoints/K30_sum/models/model.t7', momentum=0.9, no_cuda=False, num_points=1024, seed=1, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Test :: test acc: 0.112237, test avg acc: 0.150250
Namespace(aggregation='sum', angle=0, batch_size=32, dataset='modelnet40', dropout=0.5, emb_dims=1024, epochs=250, eval=True, exp_name='K30_sum', grid_samp=False, k=30, lr=0.001, model='dgcnn', model_path='checkpoints/K30_sum/models/model.t7', momentum=0.9, no_cuda=False, num_points=1024, seed=1, sigma=0, test_batch_size=16, use_sgd=True)
Using GPU : 0 from 1 devices
Test :: test acc: 0.918963, test avg acc: 0.872738
